time_s,x_m,y_m,altitude_m,vx_mps,vy_mps,vz_mps,speed_mps,mass_kg,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,alpha_deg,beta_deg,qbar_pa,mach,airspeed_mps,load_factor_g,density_kgpm3,pressure_pa,temperature_k,wind_x_mps,wind_y_mps,wind_z_mps,thrust_n,mass_flow_kgps,propulsion_throttle_actual,propulsion_health,energy_j_per_kg,target_distance_m,guidance_mode,pitch_command_deg,heading_command_deg,roll_command_deg,elevator_command_deg,aileron_command_deg,rudder_command_deg,elevator_deg,aileron_deg,rudder_deg,throttle,elevator_saturated,aileron_saturated,rudder_saturated,elevator_failed,aileron_failed,rudder_failed,elevator_raw_rad,aileron_raw_rad,rudder_raw_rad,elevator_effective_rad,aileron_effective_rad,rudder_effective_rad,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
4.04,887.5540209354557,0.0,14490.063215144912,272.3526389406187,0.0,-12.097731439374678,272.6211933139063,19.850086774671748,0.0,1.5526302991916017,0.0,0.0,-8.480936356205383,0.0,4.096000597827839,0.0,7799.763921140498,0.9239219889247038,272.6211933139063,2.6796857220335326,0.20989023058642856,13053.074339654573,216.64999999999998,0.0,0.0,0.0,581.0311111111112,0.28901797280223424,0.92,nominal,179260.13595074997,nan,pitch_program,8.020000000000001,0.0,0.0,-3.1915880804867114,-0.0,0.0,-3.646591880947469,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06364503479902642,0.0,0.0,-0.06364503479902642,0.0,0.0,4.04,1.0,25.504259295584802,0.009544685015309752,6.0741047204555105,0.0002104956436379422,-0.14642703356056985,-0.000872081233240238,26.217591069213352,0.14642978177762067,1.0,0.0,868.6575201962293,3.5729625046960436,14492.290721240888,271.3340121106388,-0.1957257673268677,-12.304536814541853,1.0,14495.726313040454,0.0,1.0,273.06707799624763,8106.792246163803,1.0,1.0,-0.7464173656776686,22.841296801252216,-0.07066124103522413,-42.22101877126092,0.0,0.0,1.0,0.2732283722469435,1.4736613158104697
4.08,898.4683927798068,0.0,14489.577113748519,273.3651650532851,0.0,-12.203992328264455,273.6374442457723,19.838527072712413,0.0,1.7708800725426912,0.0,0.0,-2.1376918141798193,0.0,4.327069961127772,0.0,7858.625077916599,0.9273660960053118,273.6374442457723,2.6868933554826944,0.2099063198374367,13054.074930243722,216.64999999999998,0.0,0.0,0.0,580.9288888888889,0.2889671251645139,0.92,nominal,179532.93684922098,nan,pitch_program,8.04,0.0,0.0,-2.413000579891916,-0.0,0.0,-2.659718840103027,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.04642085093712242,0.0,0.0,-0.04642085093712242,0.0,0.0,4.08,1.0,25.431168130268375,0.03151910237954649,6.673714473611821,-0.0020505705137503147,-0.03576991815930273,-0.0010615101311056653,26.29227587712955,0.03584436759539101,1.0,0.0,868.6575201962293,3.5729625046960436,14492.290721240888,271.3340121106388,-0.1957257673268677,-12.304536814541853,1.0,14489.297923301769,0.0,1.0,273.19680212528664,7910.555500328147,1.0,1.0,0.21394760297270757,22.699041621055976,-0.030545095397866175,-42.318681403101486,0.0,0.0,1.0,0.06611444583003628,1.3542610578188294
4.12,909.4232082302296,0.0,14489.087123157637,274.3762957100703,0.0,-12.298919425289338,274.65180696039425,19.826969404658588,0.0,1.5105933972843235,0.0,0.0,14.404720736968654,0.0,4.077159061328561,0.0,7917.6080027536,0.9308038038569736,274.6518069603943,2.6663246247990835,0.2099225390633118,13055.083603970399,216.64999999999998,0.0,0.0,0.0,580.8266666666667,0.2889162775267936,0.92,nominal,179806.21376961868,nan,pitch_program,8.06,0.0,0.0,-7.220294702242921,-0.0,0.0,-6.308179529814942,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.11009850260217854,0.0,0.0,-0.11009850260217854,0.0,0.0,4.12,1.0,25.49570836246675,-0.03919457029458048,5.680683208494828,-0.0039869374396233346,0.25171609711290305,-0.001137398642094343,26.120927296586785,0.2517502391092627,1.0,0.0,868.6575201962293,3.5729625046960436,14492.290721240888,271.3340121106388,-0.1957257673268677,-12.304536814541853,1.0,14484.141376092628,0.0,1.0,274.7945752342095,7860.467176365249,1.0,1.0,0.21394760297270757,22.699041621055976,-0.030545095397866175,-42.318681403101486,0.0,0.0,1.0,0.06611444583003628,1.3542610578188294
4.16,920.4185848685515,0.0,14488.59226839022,275.39231590232276,0.0,-12.44308753131846,275.673281413627,19.815413770510272,0.0,1.4922784330057208,0.0,0.0,-12.982671948104219,0.0,4.0793216982941685,0.0,7977.233710197031,0.9342656136194296,275.67328141362697,2.6775350006778664,0.20993892057072916,13056.10236998689,216.64999999999998,0.0,0.0,0.0,580.7244444444444,0.28886542988907327,0.92,nominal,180082.43241148736,nan,pitch_program,8.08,0.0,0.0,-2.99595879736141,-0.0,0.0,-3.658402943852116,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.06385117673487267,0.0,0.0,-0.06385117673487267,0.0,0.0,4.16,1.0,25.486444146471328,-0.04283597444442355,6.217466715403943,-0.0008261164080709746,-0.22637149479171748,-0.0001388825691314628,26.23390101584332,0.22637304479757359,1.0,0.0,868.6575201962293,3.5729625046960436,14492.290721240888,271.3340121106388,-0.1957257673268677,-12.304536814541853,1.0,14487.982508552632,0.0,1.0,275.21606619851843,7917.2750466336975,1.0,1.0,0.25057743110548675,22.957764100243324,0.057223412742803084,-42.165757206126294,0.0,0.0,1.0,-0.15161574072764533,1.3109696751670668
4.2,931.4544836443896,0.0,14488.092529991305,276.4013306012897,0.0,-12.538235113841507,276.68556684065294,19.803860170267463,0.0,1.871848867412796,0.0,0.0,-5.429694316729617,0.0,4.469143917607899,0.0,8036.560119574697,0.9376962814766435,276.68556684065294,2.6940578185555544,0.2099554650415902,13057.131270700638,216.64999999999998,0.0,0.0,0.0,580.6222222222223,0.288814582251353,0.92,nominal,180357.10405820594,nan,pitch_program,8.1,0.0,0.0,-1.0680958963517198,-0.0,0.0,-1.586157305851799,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.027683667441676614,0.0,0.0,-0.027683667441676614,0.0,0.0,4.2,1.0,25.360863560258625,-0.019238885352542433,7.430680956600844,0.0020110598867282216,-0.09992644860914505,7.537539904712517e-05,26.427046564751684,0.09994671167654741,1.0,0.0,935.4135481766182,-4.978190887468631,14488.72386277415,276.45117847656945,-0.12803306832788064,-12.507438704082832,1.0,14489.748629761638,0.0,1.0,276.8060979901713,8002.333051998333,1.0,1.0,0.25057743110548675,22.957764100243324,0.057223412742803084,-42.165757206126294,0.0,0.0,1.0,-0.15161574072764533,1.3109696751670668
4.24,942.5306417676961,0.0,14487.589688619277,277.4078337337538,0.0,-12.609697231982313,277.69427556421874,19.792308603930163,0.0,1.4585781871271906,0.0,0.0,24.78807649057672,0.0,4.06119196843919,0.0,8095.906402365137,0.94111482777084,277.6942755642188,2.6633508711739506,0.20997211355626938,13058.166641899883,216.64999999999998,0.0,0.0,0.0,580.52,0.28876373461363264,0.92,nominal,180631.77676046634,nan,pitch_program,8.120000000000001,0.0,0.0,-9.293090662321802,-0.0,0.0,-6.386157305851799,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.11145947153740443,0.0,0.0,-0.11145947153740443,0.0,0.0,4.24,1.0,25.474440001677127,0.016739755954229392,5.725911512875832,-0.003934072795109418,0.43029298027715174,-0.0003221948850970976,26.110025589259028,0.43031108469814544,1.0,0.0,935.4135481766182,-4.978190887468631,14488.72386277415,276.45117847656945,-0.12803306832788064,-12.507438704082832,1.0,14485.455375892414,0.0,1.0,277.923209914972,8110.254375893349,1.0,1.0,-1.2602042416995005,22.928856490259697,0.021448542285332002,-42.28423207531266,0.0,0.0,1.0,0.06537686525202098,1.2583183131721534
4.28,953.6472880331489,0.0,14487.082230157439,278.42519254223225,0.0,-12.767023642004895,278.7177510221669,19.780759071498373,0.0,1.1094712432680904,0.0,0.0,-7.332476203516976,0.0,3.7348964880088893,0.0,8156.3458854539085,0.944583419002609,278.7177510221669,2.6616909877918364,0.2099889162760113,13059.21160311264,216.64999999999998,0.0,0.0,0.0,580.4177777777778,0.28871288697591235,0.92,nominal,180911.53731980076,nan,pitch_program,8.14,0.0,0.0,-5.892336351813188,-0.0,0.0,-5.99110054262091,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.10456443028675375,0.0,0.0,-0.10456443028675375,0.0,0.0,4.28,1.0,25.526684957967856,0.010626450386613449,5.2498384687029755,0.0005527594253276251,-0.12392365158940549,-0.001301737858507131,26.06093938852289,0.1239317210712694,1.0,0.0,935.4135481766182,-4.978190887468631,14488.72386277415,276.45117847656945,-0.12803306832788064,-12.507438704082832,1.0,14487.698639668251,0.0,1.0,278.92835108594124,8130.8508401483095,1.0,1.0,-1.2602042416995005,22.928856490259697,0.021448542285332002,-42.28423207531266,0.0,0.0,1.0,0.06537686525202098,1.2583183131721534
4.32,964.8045820043764,0.0,14486.568723631874,279.43696110793735,0.0,-12.896648615632474,279.7344075703845,19.76921157297209,0.0,1.8711575596780194,0.0,0.0,-28.905042266127744,0.0,4.513612439725104,0.0,8216.622220188206,0.9480289007300731,279.73440757038446,2.696690421661404,0.2100059206250693,13060.26910365343,216.64999999999998,0.0,0.0,0.0,580.3155555555556,0.28866203933819207,0.92,nominal,181190.3785629815,nan,pitch_program,8.16,0.0,0.0,3.617691394366608,-0.0,0.0,-1.1911005426209105,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.020788626191025936,0.0,0.0,-0.020788626191025936,0.0,0.0,4.32,1.0,25.27414728801437,-0.045570040012944325,7.774118988200732,-0.004520845052198431,-0.5011239523312475,-0.00204371542656923,26.442797200891853,0.5011485113345356,1.0,0.0,935.4135481766182,-4.978190887468631,14488.72386277415,276.45117847656945,-0.12803306832788064,-12.507438704082832,1.0,14483.17239346293,0.0,1.0,279.9587542247901,8363.687174971066,1.0,1.0,1.2490965365466862,22.610250259665687,-0.0176216245347708,-42.34570463905044,0.0,0.0,1.0,0.6762001425626258,1.6179130113965725
4.36,976.0019791241709,0.0,14486.052312831907,280.43178609954475,0.0,-12.919431532840795,280.7292260633235,19.757666108351316,0.0,2.1818544195657816,0.0,0.0,13.19189093734903,0.0,4.819593469410273,0.0,8275.84151877091,0.9514003725861034,280.72922606332344,2.6938734306422227,0.21002302253547253,13061.332671534698,216.64999999999998,0.0,0.0,0.0,580.2133333333334,0.2886111917004717,0.92,nominal,181464.0940966893,nan,pitch_program,8.18,0.0,0.0,-3.252694304171715,-0.0,0.0,-2.8403755518615537,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.049573905373135066,0.0,0.0,-0.049573905373135066,0.0,0.0,4.36,1.0,25.22720349092541,0.018395777099605846,8.022685296019008,0.00028653289110234294,0.23158698181591883,0.0035621832624604614,26.472166774484744,0.2316145535092727,1.0,0.0,935.4135481766182,-4.978190887468631,14488.72386277415,276.45117847656945,-0.12803306832788064,-12.507438704082832,1.0,14481.7691323936,0.0,1.0,280.8402645982009,8271.84760419421,1.0,1.0,1.2490965365466862,22.610250259665687,-0.0176216245347708,-42.34570463905044,0.0,0.0,1.0,0.6762001425626258,1.6179130113965725
4.4,987.23923923763,0.0,14485.53444171721,281.43397864425987,0.0,-12.986559460548513,281.7334468290197,19.746122677636052,0.0,1.3023427036253303,0.0,0.0,28.841973334162812,0.0,3.9443392640661505,0.0,8335.836569900459,0.9548037090467917,281.73344682901967,2.653236932087549,0.21004017420554555,13062.399333970043,216.64999999999998,0.0,0.0,0.0,580.1111111111111,0.2885603440627514,0.92,nominal,181741.4338639461,nan,pitch_program,8.2,0.0,0.0,-12.765750829543352,-0.0,0.0,-7.6403755518615535,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.13334970946886288,0.0,0.0,-0.13334970946886288,0.0,0.0,4.4,1.0,25.458698732514208,0.009705959560894295,5.475301846833951,-0.0013323422081939651,0.5013429477180177,0.0005519187905011501,26.04082114051926,0.5013450218928098,1.0,0.0,983.2253945207825,1.2003508490603525,14495.171971983367,281.35308497549255,-0.3674751855925118,-12.67593186864872,1.0,14483.427250678349,0.0,1.0,281.86683632934864,8292.281113235964,1.0,1.0,-1.4322066786564354,23.0816999119042,0.017841674799897057,-42.126893176285094,0.0,0.0,1.0,0.13604801867675795,1.1691441246721666
4.44,998.5169216939136,0.0,14485.011599189436,282.4507835802108,0.0,-13.159117344366852,282.7571528968947,19.734581280826298,0.0,1.0286644427458933,0.0,0.0,-15.158026665837195,0.0,3.6960923183022594,0.0,8397.217075823755,0.958273081823017,282.75715289689464,2.660633742451924,0.21005749194763268,13063.476324424657,216.64999999999998,0.0,0.0,0.0,580.0088888888889,0.2885094964250311,0.92,nominal,182025.24275637002,nan,pitch_program,8.22,0.0,0.0,-4.749504629950299,-0.0,0.0,-5.32767881433255,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.09298553679885066,0.0,0.0,-0.09298553679885066,0.0,0.0,4.44,1.0,25.52003934873091,0.10270680242909229,5.535787334454938,0.0005959249311417598,-0.26375421134668364,-0.003913210914629802,26.113749222590595,0.2637839122260814,1.0,0.0,983.2253945207825,1.2003508490603525,14495.171971983367,281.35308497549255,-0.3674751855925118,-12.67593186864872,1.0,14485.82706865191,0.0,1.0,283.2100266013997,8300.610578294487,1.0,1.0,-1.4322066786564354,23.0816999119042,0.017841674799897057,-42.126893176285094,0.0,0.0,1.0,0.13604801867675795,1.1691441246721666
4.48,1009.8351622596492,0.0,14484.482717862365,283.45819763377654,0.0,-13.271087097143205,283.76869376048,19.72304191792205,0.0,1.936468805959948,0.0,0.0,-28.225336822143277,0.0,4.617013736124603,0.0,8458.110638207372,0.9617012263307929,283.76869376048,2.7032649385351903,0.2100750111612594,13064.565844395182,216.64999999999998,0.0,0.0,0.0,579.9066666666668,0.28845864878731087,0.92,nominal,182306.5882243895,nan,pitch_program,8.240000000000002,0.0,0.0,4.433620404709414,-0.0,0.0,-0.5276788143325505,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.00920973270312285,0.0,0.0,-0.00920973270312285,0.0,0.0,4.48,1.0,25.191078287315754,-0.032143761428748426,8.27248644683464,-0.00027503239177572886,-0.49267288177519664,-0.0043301442522301345,26.514627859205056,0.49269198717732215,1.0,0.0,983.2253945207825,1.2003508490603525,14495.171971983367,281.35308497549255,-0.3674751855925118,-12.67593186864872,1.0,14479.69441145406,0.0,1.0,282.99686390794784,8227.870223091293,1.0,1.0,-1.1024665982765978,22.566738211262464,-0.01861797955789804,-42.34949968363638,0.0,0.0,1.0,-0.3369250952176552,2.1882014034337076
4.5200000000000005,1021.1932977337171,0.0,14483.951786095626,284.4475298148122,0.0,-13.271384190312924,284.75696103181633,19.71150458892331,0.0,2.1854816669667585,0.0,0.0,15.774663177856727,0.0,4.856776679268213,0.0,8517.83961657079,0.9650504958861899,284.75696103181633,2.6917357327759572,0.21009259976542197,13065.659679763427,216.64999999999998,0.0,0.0,0.0,579.8044444444445,0.2884078011495905,0.92,nominal,182582.30921115231,nan,pitch_program,8.26,0.0,0.0,-3.9604388965885513,-0.0,0.0,-3.2738868801373506,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.05714010539624172,0.0,0.0,-0.05714010539624172,0.0,0.0,4.5200000000000005,1.0,25.107830413698593,-0.06441963040576197,8.246861156221373,-0.0020900007033862714,0.27441789941740496,-0.0011842155617624735,26.427599529692866,0.2744284132339395,1.0,0.0,983.2253945207825,1.2003508490603525,14495.171971983367,281.35308497549255,-0.3674751855925118,-12.67593186864872,1.0,14488.318285326914,0.0,1.0,284.6819122657977,8512.053868618572,1.0,1.0,-1.1024665982765978,22.566738211262464,-0.01861797955789804,-42.34949968363638,0.0,0.0,1.0,-0.3369250952176552,2.1882014034337076
4.5600000000000005,1032.5911145677874,0.0,14483.419972462107,285.44616789842735,0.0,-13.332109702813572,285.75734446733827,19.699969293830083,0.0,1.2962649010905833,0.0,0.0,26.758238990336988,0.0,3.970390441461206,0.0,8578.512384510033,0.9684408275115471,285.75734446733827,2.647614998525316,0.21011021906017857,13066.755423779847,216.64999999999998,0.0,0.0,0.0,579.7022222222222,0.2883569535118702,0.92,nominal,182862.46043145802,nan,pitch_program,8.280000000000001,0.0,0.0,-12.687480022824962,-0.0,0.0,-8.07388688013735,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.14091590949196953,0.0,0.0,-0.14091590949196953,0.0,0.0,4.5600000000000005,1.0,25.351772234146644,0.043306250906839046,5.587286611297919,0.0007229605721627328,0.4637964296154553,-0.000480160844465465,25.960200355933413,0.4637972416374093,1.0,0.0,983.2253945207825,1.2003508490603525,14495.171971983367,281.35308497549255,-0.3674751855925118,-12.67593186864872,1.0,14485.401878374572,0.0,1.0,285.72565103562414,8461.857682535625,1.0,1.0,1.3259132646516558,23.03269908042629,-0.0035281755840377692,-42.137515802479115,0.0,0.0,1.0,-0.4710199598301002,1.3662248850648202
4.6000000000000005,1044.0292075191155,0.0,14482.883447672337,286.45888714121963,0.0,-13.496514129677374,286.7766551095793,19.68843603264236,0.0,1.1059358091574514,0.0,0.0,-17.241761009663016,0.0,3.803432383933277,0.0,8640.552488428011,0.9718953040489858,286.7766551095793,2.660555019664492,0.2101279959356049,13067.860967738794,216.64999999999998,0.0,0.0,0.0,579.6,0.2883061058741499,0.92,nominal,183148.9939200352,nan,pitch_program,8.3,0.0,0.0,-4.042971603516241,-0.0,0.0,-4.8491546588404635,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.08463371473518844,0.0,0.0,-0.08463371473518844,0.0,0.0,4.6000000000000005,1.0,25.414988561911983,0.026407875205752,5.9943796956111655,-0.0027464164993739235,-0.29980480514732066,0.001803515699863043,26.112352037170936,0.29982280877526746,1.0,0.0,1050.6451532584072,1.6718861808585128,14487.880995452475,286.5868738386197,-0.009740363781446887,-13.545215841335482,1.0,14478.50352512713,0.0,1.0,287.1782211673493,8652.438312724582,1.0,1.0,1.3259132646516558,23.03269908042629,-0.0035281755840377692,-42.137515802479115,0.0,0.0,1.0,-0.4710199598301002,1.3662248850648202
4.64,1055.5076648288407,0.0,14482.341496669906,287.46101596534857,0.0,-13.587804568307464,287.78197325895326,19.67690480536015,0.0,1.9604710794915725,0.0,0.0,-23.664839532312698,0.0,4.666733041736917,0.0,8701.982582249471,0.9753023595782389,287.78197325895326,2.708504209577835,0.2101459541267031,13068.97778772015,216.64999999999998,0.0,0.0,0.0,579.4977777777779,0.2882552582364296,0.92,nominal,183432.48630472636,nan,pitch_program,8.32,0.0,0.0,3.5919906411697173,-0.0,0.0,-0.04915465884046353,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008579106394606267,0.0,0.0,-0.0008579106394606267,0.0,0.0,4.64,1.0,25.076633172184042,0.01695792974563232,8.755301665744224,0.0004645272754602892,-0.4155125488868172,-0.0007217022175441302,26.561120572781675,0.4155134353087757,1.0,0.0,1050.6451532584072,1.6718861808585128,14487.880995452475,286.5868738386197,-0.009740363781446887,-13.545215841335482,1.0,14479.455685864943,0.0,1.0,287.95457927240426,8759.250319864444,1.0,1.0,0.7672585271484665,22.54035680178594,-0.008110950308195183,-42.38770355319724,0.0,0.0,1.0,-0.7564696031565403,1.9268620629984032
4.68,1067.025842321984,0.0,14481.798162246947,288.4474761876625,0.0,-13.57755468431779,288.76685493705435,19.665375611983446,0.0,2.0270644971491745,0.0,0.0,20.335160467687306,0.0,4.722053533404233,0.0,8762.3971296437,0.9786401552493148,288.7668549370544,2.678743072041706,0.2101639596997305,13070.097554383889,216.64999999999998,0.0,0.0,0.0,579.3955555555556,0.28820441059870927,0.92,nominal,183711.07420291792,nan,pitch_program,8.34,0.0,0.0,-5.711603972572496,-0.0,0.0,-4.579114109826089,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.07992061804099448,0.0,0.0,-0.07992061804099448,0.0,0.0,4.68,1.0,25.09675469927836,0.007204964494916381,7.83617364187886,-0.0007972878995599514,0.35512216089690335,0.0002371589457747104,26.29168624666248,0.355123135084785,1.0,0.0,1050.6451532584072,1.6718861808585128,14487.880995452475,286.5868738386197,-0.009740363781446887,-13.545215841335482,1.0,14482.617695291967,0.0,1.0,288.3914479956017,8745.535556618814,1.0,1.0,0.7672585271484665,22.54035680178594,-0.008110950308195183,-42.38770355319724,0.0,0.0,1.0,-0.7564696031565403,1.9268620629984032
4.72,1078.5836514299272,0.0,14481.253806674691,289.44521048816586,0.0,-13.650428750062654,289.7669133624458,19.653848452512253,0.0,1.3087068758131,0.0,0.0,14.284143900430193,0.0,4.008813358934962,0.0,8823.951558686747,0.9820293854048905,289.7669133624458,2.6383105870070382,0.2101820006597424,13071.219521764342,216.64999999999998,0.0,0.0,0.0,579.2933333333333,0.28815356296098893,0.92,nominal,183995.01968302595,nan,pitch_program,8.36,0.0,0.0,-10.431567612004722,-0.0,0.0,-9.261076911568995,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.1616362843873067,0.0,0.0,-0.1616362843873067,0.0,0.0,4.72,1.0,25.286189408371442,-0.017175846341691413,5.586966197910614,0.0017235762147489275,0.24860740369581807,-0.0027956696509836222,25.896058794772795,0.24862909655979715,1.0,0.0,1050.6451532584072,1.6718861808585128,14487.880995452475,286.5868738386197,-0.009740363781446887,-13.545215841335482,1.0,14485.458391934995,0.0,1.0,289.4918269467195,8827.360822865241,1.0,1.0,0.5175194338178163,23.025516397420503,-0.07170598313132459,-42.096807362620304,0.0,0.0,1.0,0.552804904741559,1.1386328228006486
4.76,1090.1815716628414,0.0,14480.704845646254,290.4495937327158,0.0,-13.792273208410393,290.77687889472077,19.642323326946567,0.0,1.617340361409473,0.0,0.0,-29.715856099569812,0.0,4.336042298559853,0.0,8886.338694277456,0.9854521910642083,290.7768788947207,2.6692530472808236,0.2102001958215579,13072.351078955624,216.64999999999998,0.0,0.0,0.0,579.1911111111111,0.28810271532326864,0.92,nominal,184282.80082443438,nan,pitch_program,8.379999999999999,0.0,0.0,0.5433514305460869,-0.0,0.0,-4.461076911568996,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778604802915789,0.0,0.0,-0.0778604802915789,0.0,0.0,4.76,1.0,25.16025053925832,0.014570442286748798,7.375443454507921,0.0034150044027026296,-0.5174849419930401,-0.0009283448059498867,26.218992841958684,0.5174970427632309,1.0,0.0,1050.6451532584072,1.6718861808585128,14487.880995452475,286.5868738386197,-0.009740363781446887,-13.545215841335482,1.0,14481.21141891958,0.0,1.0,290.8567062019369,8758.470747418722,1.0,1.0,0.5175194338178163,23.025516397420503,-0.07170598313132459,-42.096807362620304,0.0,0.0,1.0,0.552804904741559,1.1386328228006486
4.8,1101.8193097820952,0.0,14480.152520563704,291.4333018881772,0.0,-13.807536911601996,291.7602055198938,19.63080023528639,0.0,2.6929317362336143,0.0,0.0,-22.060158593896595,0.0,5.405464756785788,0.0,8947.321812423757,0.9887847166109162,291.7602055198938,2.7430249872866495,0.2102185040736571,13073.489669232133,216.64999999999998,0.0,0.0,0.0,579.088888888889,0.28805186768554836,0.92,nominal,184563.7964782914,nan,pitch_program,8.4,0.0,0.0,5.157834002942722,-0.0,0.0,0.33892308843100355,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.005915323804148914,0.0,0.0,0.005915323804148914,0.0,0.0,4.8,1.0,24.744415668066356,0.004636982329415166,10.555290690137685,-0.00317071392762171,-0.38889266243243636,0.0011252594607800714,26.901678196888763,0.38890721583618604,1.0,0.0,1102.4943040672185,-4.13620026859798,14465.550537657407,291.29437248299354,-0.20922934603325888,-13.824308823520244,1.0,14485.27555554539,0.0,1.0,291.7453930090424,8759.620244186357,1.0,1.0,0.3899931959270781,22.054863257025836,0.006472472129653403,-42.685609163848824,0.0,0.0,1.0,-0.2910017498447771,2.430005502330241
4.84,1113.4959479319314,0.0,14479.602037521481,292.39849018126665,0.0,-13.716386551607686,292.72003060999674,19.619279177531723,0.0,2.6953380740765627,0.0,0.0,21.939841406103408,0.0,5.381108980611839,0.0,9007.069799678507,0.9920375946996957,292.72003060999674,2.7018480387619013,0.21023675285320037,13074.624560910133,216.64999999999998,0.0,0.0,0.0,578.9866666666667,0.288001020047828,0.92,nominal,184838.89748141874,nan,pitch_program,8.42,0.0,0.0,-5.964004658538361,-0.0,0.0,-4.461076911568996,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778604802915789,0.0,0.0,-0.0778604802915789,0.0,0.0,4.84,1.0,24.723675741176027,0.03516876057983554,9.477519822414525,0.0004871428489275571,0.38593516348652723,-0.0013995853640561228,26.47800523039447,0.385938008704402,1.0,0.0,1102.4943040672185,-4.13620026859798,14465.550537657407,291.29437248299354,-0.20922934603325888,-13.824308823520244,1.0,14483.603884111653,0.0,1.0,292.27716202390576,8916.800604113922,1.0,1.0,0.3899931959270781,22.054863257025836,0.006472472129653403,-42.685609163848824,0.0,0.0,1.0,-0.2910017498447771,2.430005502330241
4.88,1125.2114489851706,0.0,14479.05348160869,293.3799846421677,0.0,-13.72572621743254,293.70088687103834,19.607760153682566,0.0,1.7405919308427258,0.0,0.0,23.791936084846633,0.0,4.419210770530622,0.0,9068.31770953163,0.9953617481029394,293.70088687103834,2.6400946418080684,0.2102549393233117,13075.755577564296,216.64999999999998,0.0,0.0,0.0,578.8844444444444,0.2879501724101077,0.92,nominal,185121.11529983507,nan,pitch_program,8.44,0.0,0.0,-12.682634499808866,-0.0,0.0,-9.261076911568995,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,-0.1616362843873067,0.0,0.0,-0.1616362843873067,0.0,0.0,4.88,1.0,25.080170498701023,-0.019912995269476957,6.592396020941492,0.0015530404192179023,0.4166341650205721,0.002645406706840913,25.932123593493436,0.4166454578818514,1.0,0.0,1102.4943040672185,-4.13620026859798,14465.550537657407,291.29437248299354,-0.20922934603325888,-13.824308823520244,1.0,14482.373181986934,0.0,1.0,293.4000989182054,9067.714127636107,1.0,1.0,-1.1610283165108868,22.709597191934424,-0.019270294528241617,-42.311088795481346,0.0,0.0,1.0,-0.816396507347486,1.417497424013467
