time_s,sensor_time_s,imu_valid,imu_ax_mps2,imu_ay_mps2,imu_az_mps2,gyro_p_rps,gyro_q_rps,gyro_r_rps,imu_accel_norm_mps2,imu_gyro_norm_rps,gps_valid,gps_latency_s,gps_x_m,gps_y_m,gps_z_m,gps_vx_mps,gps_vy_mps,gps_vz_mps,baro_valid,baro_alt_m,baro_bias_m,pitot_valid,pitot_airspeed_mps,pitot_qbar_pa,pitot_compressibility_factor,mag_valid,mag_heading_deg,mag_x_ut,mag_y_ut,mag_z_ut,radar_valid,optical_flow_valid,horizon_valid,horizon_roll_deg,horizon_pitch_deg
20.68,20.68,1.0,-9.201023797184558,0.06684483437345026,-27.858404790486144,0.0055874483693984164,1.6679656035433719,-0.00032572252304774804,29.338609793560774,1.6679749939007622,1.0,0.0,7865.041442254881,-6.104435872948676,14708.475549095623,413.5048479770055,0.052773382444517535,14.160560343444509,1.0,14704.059419528361,0.0,1.0,412.6134687321861,17339.985984294173,1.0,1.0,-0.8203312457283426,23.32793769495899,-0.032804191255112865,-41.95543083023278,0.0,0.0,1.0,-0.36354297164512867,1.1680368942033408
20.72,20.72,1.0,-11.925078169246733,0.0020970119422482987,-39.920990462080596,-0.0012693339818501718,0.9001480010494771,-0.002933939728215071,41.66404892966638,0.9001536774376117,1.0,0.0,7865.041442254881,-6.104435872948676,14708.475549095623,413.5048479770055,0.052773382444517535,14.160560343444509,1.0,14701.826727025671,0.0,1.0,411.96082520547554,17291.855073906885,1.0,1.0,-1.5372811500777221,28.66732798433061,0.05104012020822303,-38.562999785413304,0.0,0.0,1.0,0.6534484914557491,-6.73877772575972
20.76,20.76,1.0,-12.749311324736109,0.042563964699356104,-45.278402276899975,0.0022788067620675193,0.1317660057233688,0.00036740677480997163,47.03913757388539,0.13178622163294568,1.0,0.0,7865.041442254881,-6.104435872948676,14708.475549095623,413.5048479770055,0.052773382444517535,14.160560343444509,1.0,14702.562229046895,0.0,1.0,411.5948505590513,17356.777643274225,1.0,1.0,-1.5372811500777221,28.66732798433061,0.05104012020822303,-38.562999785413304,0.0,0.0,1.0,0.6534484914557491,-6.73877772575972
20.8,20.8,1.0,-11.94119285590105,0.026128289103487412,-39.461190559953806,0.001953169001752174,-0.6310633951529379,3.2404002714221185e-05,41.228368023950466,0.6310664185496815,1.0,0.0,7949.6076380318755,-1.5384853080788188,14708.560676426143,410.6886155513189,0.13657015297554312,7.414436791804576,1.0,14706.7351801049,0.0,1.0,410.43032648881905,16991.1481279387,1.0,1.0,-1.3445872017367448,29.083226965248496,-0.00941830859995401,-38.22258861066786,0.0,0.0,1.0,0.27331021485348606,-7.450868421658045
20.84,20.84,1.0,-9.277546955502478,0.005381147972766217,-27.67123983268748,0.0018236124509663396,-1.4032072481566549,-0.0022988477466111,29.185106139029493,1.4032103162187433,1.0,0.0,7949.6076380318755,-1.5384853080788188,14708.560676426143,410.6886155513189,0.13657015297554312,7.414436791804576,1.0,14703.851986494681,0.0,1.0,410.0117913589652,17021.87393924709,1.0,1.0,-1.3445872017367448,29.083226965248496,-0.00941830859995401,-38.22258861066786,0.0,0.0,1.0,0.27331021485348606,-7.450868421658045
20.88,20.88,1.0,-7.300172663313859,-0.004700937839373393,-8.165890429511109,-0.0008623457003984064,-2.170857955213056,-0.0026779774522411306,10.953278482709761,2.1708597782710775,1.0,0.0,7949.6076380318755,-1.5384853080788188,14708.560676426143,410.6886155513189,0.13657015297554312,7.414436791804576,1.0,14715.161884258874,0.0,1.0,410.0508330339225,16943.540886125655,1.0,1.0,-0.7753233972932961,24.554014190245645,0.006248049726977316,-41.14907217372119,0.0,0.0,1.0,-0.024737741151589495,-0.902502285274988
20.92,20.92,1.0,-10.316583217986643,-0.0511690049352363,19.971495969492306,0.0018455465817646033,-2.7485567258836223,-0.00430065856310798,22.47877129249188,2.7485607101001714,1.0,0.0,7949.6076380318755,-1.5384853080788188,14708.560676426143,410.6886155513189,0.13657015297554312,7.414436791804576,1.0,14707.489435601865,0.0,1.0,409.87638748383574,16989.66491183076,1.0,1.0,-0.7753233972932961,24.554014190245645,0.006248049726977316,-41.14907217372119,0.0,0.0,1.0,-0.024737741151589495,-0.902502285274988
20.96,20.96,1.0,-14.297997667283859,0.03954134700178418,46.68265904510716,0.0019125363585918685,-1.9789430698275012,-0.002982827164858483,48.823201004578785,1.978946241986253,1.0,0.0,7949.6076380318755,-1.5384853080788188,14708.560676426143,410.6886155513189,0.13657015297554312,7.414436791804576,1.0,14709.770807294457,0.0,1.0,409.04731783564665,16782.80188840296,1.0,1.0,-0.3728052199950994,16.077806195022998,0.0069776501358185155,-45.249922822882965,0.0,0.0,1.0,-0.5644344856114529,10.691457134878073
21.0,21.0,1.0,-20.650281070815783,-0.07267439750417619,57.34563312826215,0.0027457321733303027,-1.2156114426642262,0.0006101871190148613,60.950480135541035,1.2156146967315298,1.0,0.0,8035.204973701919,-2.351414010211983,14698.492521092892,407.5255733059767,-0.14559284111256257,6.365606799706299,1.0,14709.705223703882,0.0,1.0,407.7336293341727,16990.910010788975,1.0,1.0,-0.3728052199950994,16.077806195022998,0.0069776501358185155,-45.249922822882965,0.0,0.0,1.0,-0.5644344856114529,10.691457134878073
21.04,21.04,1.0,-23.63763851659335,-0.02855014275193597,63.47531579704494,-0.0014193186509288951,-0.44245131378894975,-0.0007683624556455811,67.73370272830485,0.44245425743218225,1.0,0.0,8035.204973701919,-2.351414010211983,14698.492521092892,407.5255733059767,-0.14559284111256257,6.365606799706299,1.0,14705.875211828195,0.0,1.0,406.35004945214985,17118.173888004694,1.0,1.0,-1.0697721822478177,11.59333275732878,0.045208192096804475,-46.51909259905059,0.0,0.0,1.0,-0.131694028107703,16.061420032151943
